Picture,difficulty,depth,side,elevation,correctAns,opacity,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,key_resp.keys,key_resp.corr,key_resp.rt,participant,date,expName,psychopyVersion,frameRate,
LDD2_Pics/FL_38U.jpg,38,far,left,up,down,1,2,0,2,0,0,27,27,28,down,1,0.6446964000351727,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_38U.jpg,38,far,right,up,down,1,2,0,2,0,0,28,28,40,down,1,0.6155022999737412,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_18U.jpg,18,near,left,up,up,1,2,0,2,0,0,29,29,0,up,1,0.978869799990207,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_34D.jpg,34,far,right,down,up,1,2,0,2,0,0,30,30,45,up,1,0.9679756998084486,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NL_42U.jpg,42,near,left,up,down,1,2,0,2,0,0,31,31,5,down,1,0.6202249999623746,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_42U.jpg,42,near,right,up,down,1,2,0,2,0,0,32,32,17,down,1,0.5913360000122339,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_22U.jpg,22,far,left,up,up,1,2,0,2,0,0,33,33,25,up,1,0.844261399935931,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FR_18D.jpg,18,far,right,down,down,1,2,0,2,0,0,34,34,42,down,1,0.5828158999793231,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_38U.jpg,38,near,right,up,down,1,2,0,2,0,0,35,35,16,down,1,0.5872355999890715,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/FL_42D.jpg,42,far,left,down,up,1,2,0,2,0,0,36,36,35,up,1,0.7116640000604093,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_18D.jpg,18,near,right,down,down,1,2,0,2,0,0,37,37,18,down,1,0.5514674000442028,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
LDD2_Pics/NR_34D.jpg,34,near,right,down,up,1,2,0,2,0,0,38,38,21,down,0,0.49320050003007054,01,2023-10-30_14h36.57.950,LDD2,2022.2.4,59.94995376043702,
